"Plot Title: David"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20195878, SEN S/N: 20195878)","Full Range, μS/cm (LGR S/N: 20195878, SEN S/N: 20195878)","Temp, °F (LGR S/N: 20195878, SEN S/N: 20195878)","Bad Battery (LGR S/N: 20195878)","Coupler Detached (LGR S/N: 20195878)","Good Battery (LGR S/N: 20195878)","End Of File (LGR S/N: 20195878)"
9674,02/27/21 03:04:52 PM,12.1,9.5,42.84,,,,
9675,02/27/21 03:14:52 PM,12.1,9.5,42.85,,,,
9676,02/27/21 03:24:52 PM,12.1,9.9,42.91,,,,
9677,02/27/21 03:34:52 PM,12.1,9.5,42.94,,,,
9678,02/27/21 03:44:52 PM,12.1,9.9,42.96,,,,
9679,02/27/21 03:54:52 PM,12.1,9.5,42.98,,,,
9680,02/27/21 04:04:52 PM,12.1,9.5,43.03,,,,
9681,02/27/21 04:14:52 PM,12.1,9.9,43.03,,,,
9682,02/27/21 04:24:52 PM,12.1,9.5,43.07,,,,
9683,02/27/21 04:34:52 PM,12.1,9.5,43.07,,,,
9684,02/27/21 04:44:52 PM,12.1,9.9,43.09,,,,
9685,02/27/21 04:54:52 PM,12.1,9.9,43.12,,,,
9686,02/27/21 05:04:52 PM,12.1,9.5,43.12,,,,
9687,02/27/21 05:14:52 PM,12.1,9.9,43.16,,,,
9688,02/27/21 05:24:52 PM,12.1,9.9,43.16,,,,
9689,02/27/21 05:34:52 PM,12.1,9.5,43.18,,,,
9690,02/27/21 05:44:52 PM,12.1,9.5,43.20,,,,
9691,02/27/21 05:54:52 PM,12.1,9.5,43.20,,,,
9692,02/27/21 06:04:52 PM,12.1,9.9,43.20,,,,
9693,02/27/21 06:14:52 PM,12.1,9.9,43.20,,,,
9694,02/27/21 06:24:52 PM,12.1,9.5,43.20,,,,
9695,02/27/21 06:34:52 PM,12.1,9.9,43.20,,,,
9696,02/27/21 06:44:52 PM,12.1,9.5,43.21,,,,
9697,02/27/21 06:54:52 PM,12.1,9.9,43.21,,,,
9698,02/27/21 07:04:52 PM,12.1,9.5,43.23,,,,
9699,02/27/21 07:14:52 PM,12.1,9.5,43.23,,,,
9700,02/27/21 07:24:52 PM,12.1,9.9,43.23,,,,
9701,02/27/21 07:34:52 PM,12.1,9.9,43.23,,,,
9702,02/27/21 07:44:52 PM,12.2,9.5,43.27,,,,
9703,02/27/21 07:54:52 PM,12.1,9.9,43.25,,,,
9704,02/27/21 08:04:52 PM,12.1,9.5,43.27,,,,
9705,02/27/21 08:14:52 PM,12.1,9.9,43.27,,,,
9706,02/27/21 08:24:52 PM,12.1,9.9,43.27,,,,
9707,02/27/21 08:34:52 PM,12.1,9.9,43.30,,,,
9708,02/27/21 08:44:52 PM,12.1,9.5,43.30,,,,
9709,02/27/21 08:54:52 PM,12.1,9.9,43.32,,,,
9710,02/27/21 09:04:52 PM,12.1,9.5,43.36,,,,
9711,02/27/21 09:14:52 PM,12.1,9.5,43.36,,,,
9712,02/27/21 09:24:52 PM,12.1,9.5,43.36,,,,
9713,02/27/21 09:34:52 PM,12.1,9.9,43.39,,,,
9714,02/27/21 09:44:52 PM,12.1,9.5,43.38,,,,
9715,02/27/21 09:54:52 PM,12.2,9.5,43.39,,,,
9716,02/27/21 10:04:52 PM,12.1,9.5,43.39,,,,
9717,02/27/21 10:14:52 PM,12.2,10.3,43.43,,,,
9718,02/27/21 10:24:52 PM,12.2,9.9,43.45,,,,
9719,02/27/21 10:34:52 PM,12.2,9.9,43.45,,,,
9720,02/27/21 10:44:52 PM,12.1,9.5,43.45,,,,
9721,02/27/21 10:54:52 PM,12.2,9.5,43.47,,,,
9722,02/27/21 11:04:52 PM,12.2,9.5,43.48,,,,
9723,02/27/21 11:14:52 PM,12.2,9.9,43.47,,,,
9724,02/27/21 11:24:52 PM,12.2,9.9,43.50,,,,
9725,02/27/21 11:34:52 PM,12.3,9.9,43.50,,,,
9726,02/27/21 11:44:52 PM,12.2,10.3,43.50,,,,
9727,02/27/21 11:54:52 PM,12.3,10.3,43.52,,,,
9728,02/28/21 12:04:52 AM,12.3,10.3,43.54,,,,
9729,02/28/21 12:14:52 AM,12.3,9.9,43.54,,,,
9730,02/28/21 12:24:52 AM,12.3,9.9,43.57,,,,
9731,02/28/21 12:34:52 AM,12.3,9.9,43.57,,,,
9732,02/28/21 12:44:52 AM,12.2,10.3,43.61,,,,
9733,02/28/21 12:54:52 AM,12.3,9.9,43.61,,,,
9734,02/28/21 01:04:52 AM,12.2,9.9,43.63,,,,
9735,02/28/21 01:14:52 AM,12.3,10.3,43.63,,,,
9736,02/28/21 01:24:52 AM,12.2,10.3,43.65,,,,
9737,02/28/21 01:34:52 AM,12.3,10.3,43.65,,,,
9738,02/28/21 01:44:52 AM,12.3,9.5,43.66,,,,
9739,02/28/21 01:54:52 AM,12.3,9.9,43.66,,,,
9740,02/28/21 02:04:52 AM,12.3,9.9,43.70,,,,
9741,02/28/21 02:14:52 AM,12.3,9.9,43.70,,,,
9742,02/28/21 02:24:52 AM,12.3,9.9,43.72,,,,
9743,02/28/21 02:34:52 AM,12.3,9.9,43.74,,,,
9744,02/28/21 02:44:52 AM,12.3,9.9,43.74,,,,
9745,02/28/21 02:54:52 AM,12.3,10.3,43.75,,,,
9746,02/28/21 03:04:52 AM,12.3,10.3,43.75,,,,
9747,02/28/21 03:14:52 AM,12.3,10.3,43.77,,,,
9748,02/28/21 03:24:52 AM,12.3,10.3,43.79,,,,
9749,02/28/21 03:34:52 AM,12.3,10.3,43.83,,,,
9750,02/28/21 03:44:52 AM,12.3,10.3,43.83,,,,
9751,02/28/21 03:54:52 AM,12.3,10.3,43.83,,,,
9752,02/28/21 04:04:52 AM,12.3,9.9,43.84,,,,
9753,02/28/21 04:14:52 AM,12.3,9.9,43.84,,,,
9754,02/28/21 04:24:52 AM,12.3,9.9,43.86,,,,
9755,02/28/21 04:34:52 AM,12.4,9.9,43.88,,,,
9756,02/28/21 04:44:52 AM,12.3,9.9,43.88,,,,
9757,02/28/21 04:54:52 AM,12.3,10.3,43.88,,,,
9758,02/28/21 05:04:52 AM,12.3,9.9,43.90,,,,
9759,02/28/21 05:14:52 AM,12.3,9.9,43.92,,,,
9760,02/28/21 05:24:52 AM,12.3,9.9,43.93,,,,
9761,02/28/21 05:34:52 AM,12.3,10.3,43.99,,,,
9762,02/28/21 05:44:52 AM,12.3,9.9,43.99,,,,
9763,02/28/21 05:54:52 AM,12.3,9.9,44.02,,,,
9764,02/28/21 06:04:52 AM,12.3,9.9,44.02,,,,
9765,02/28/21 06:14:52 AM,12.3,9.9,44.10,,,,
9766,02/28/21 06:24:52 AM,12.3,9.9,44.11,,,,
9767,02/28/21 06:34:52 AM,12.3,9.5,44.13,,,,
9768,02/28/21 06:44:52 AM,12.3,10.3,44.13,,,,
9769,02/28/21 06:54:52 AM,12.3,9.5,44.17,,,,
9770,02/28/21 07:04:52 AM,12.2,9.9,44.19,,,,
9771,02/28/21 07:14:52 AM,12.2,10.3,44.24,,,,
9772,02/28/21 07:24:52 AM,12.1,10.3,44.28,,,,
9773,02/28/21 07:34:52 AM,12.1,9.9,44.29,,,,
9774,02/28/21 07:44:52 AM,12.0,9.9,44.31,,,,
9775,02/28/21 07:54:52 AM,12.0,9.9,44.37,,,,
9776,02/28/21 08:04:52 AM,12.0,9.9,44.38,,,,
9777,02/28/21 08:14:52 AM,11.6,9.1,44.42,,,,
9778,02/28/21 08:24:52 AM,12.0,9.9,44.46,,,,
9779,02/28/21 08:34:52 AM,11.8,9.5,44.53,,,,
9780,02/28/21 08:44:52 AM,11.8,9.5,44.58,,,,
9781,02/28/21 08:54:52 AM,11.8,9.5,44.65,,,,
9782,02/28/21 09:04:52 AM,11.7,9.5,44.71,,,,
9783,02/28/21 09:14:52 AM,11.6,9.5,44.73,,,,
9784,02/28/21 09:24:52 AM,11.6,9.5,44.76,,,,
9785,02/28/21 09:34:52 AM,11.6,9.9,44.80,,,,
9786,02/28/21 09:44:52 AM,11.2,9.5,44.83,,,,
9787,02/28/21 09:54:52 AM,10.5,8.8,44.83,,,,
9788,02/28/21 10:04:52 AM,11.1,9.5,44.89,,,,
9789,02/28/21 10:14:52 AM,10.4,8.8,44.89,,,,
9790,02/28/21 10:24:52 AM,5.0,4.7,44.92,,,,
9791,02/28/21 10:34:52 AM,3.8,4.0,44.94,,,,
9792,02/28/21 10:44:52 AM,3.7,4.0,44.96,,,,
9793,02/28/21 10:54:52 AM,3.8,4.0,45.00,,,,
9794,02/28/21 11:04:52 AM,3.4,3.6,45.03,,,,
9795,02/28/21 11:14:52 AM,3.5,4.0,45.07,,,,
9796,02/28/21 11:24:52 AM,3.4,3.6,45.12,,,,
9797,02/28/21 11:34:52 AM,3.5,3.6,45.19,,,,
9798,02/28/21 11:44:52 AM,3.5,4.0,45.23,,,,
9799,02/28/21 11:54:52 AM,3.4,3.6,45.30,,,,
9800,02/28/21 12:04:52 PM,3.4,3.6,45.37,,,,
9801,02/28/21 12:14:52 PM,3.4,3.6,45.43,,,,
9802,02/28/21 12:24:52 PM,3.4,3.6,45.46,,,,
9803,02/28/21 12:34:52 PM,3.4,3.6,45.50,,,,
9804,02/28/21 12:44:52 PM,3.3,3.6,45.52,,,,
9805,02/28/21 12:54:52 PM,3.4,3.6,45.55,,,,
9806,02/28/21 01:04:52 PM,3.4,3.6,45.59,,,,
9807,02/28/21 01:14:52 PM,3.4,3.6,45.64,,,,
9808,02/28/21 01:24:52 PM,3.4,3.6,45.70,,,,
9809,02/28/21 01:34:52 PM,3.3,3.6,45.77,,,,
9810,02/28/21 01:44:52 PM,3.8,3.6,45.84,,,,
9811,02/28/21 01:54:52 PM,4.1,4.0,45.91,,,,
9812,02/28/21 02:04:52 PM,3.7,3.6,46.00,,,,
9813,02/28/21 02:14:52 PM,5.8,5.1,46.00,,,,
9814,02/28/21 02:24:52 PM,5.6,4.7,46.06,,,,
9815,02/28/21 02:34:52 PM,6.9,5.8,46.13,,,,
9816,02/28/21 02:44:52 PM,3.8,4.0,46.17,,,,
9817,02/28/21 02:54:52 PM,7.0,5.8,46.24,,,,
9818,02/28/21 03:04:52 PM,7.0,5.8,46.26,,,,
9819,02/28/21 03:14:52 PM,9.7,7.7,46.29,,,,
9820,02/28/21 03:24:52 PM,10.0,8.4,46.31,,,,
9821,02/28/21 03:34:52 PM,10.8,8.8,46.31,,,,
9822,02/28/21 03:44:52 PM,10.8,9.1,46.35,,,,
9823,02/28/21 03:54:52 PM,10.6,9.1,46.35,,,,
9824,02/28/21 04:04:52 PM,10.7,9.1,46.38,,,,
9825,02/28/21 04:14:52 PM,10.2,8.4,46.36,,,,
9826,02/28/21 04:24:52 PM,10.8,9.1,46.38,,,,
9827,02/28/21 04:34:52 PM,9.1,7.7,46.36,,,,
9828,02/28/21 04:44:52 PM,8.7,7.3,46.35,,,,
9829,02/28/21 04:54:52 PM,8.7,7.3,46.35,,,,
9830,02/28/21 05:04:52 PM,8.5,7.3,46.29,,,,
9831,02/28/21 05:14:52 PM,8.3,7.3,46.27,,,,
9832,02/28/21 05:24:52 PM,8.3,6.9,46.27,,,,
9833,02/28/21 05:34:52 PM,8.5,7.3,46.24,,,,
9834,02/28/21 05:44:52 PM,8.6,7.3,46.24,,,,
9835,02/28/21 05:54:52 PM,8.7,7.3,46.22,,,,
9836,02/28/21 06:04:52 PM,8.7,7.3,46.18,,,,
9837,02/28/21 06:14:52 PM,8.7,7.3,46.17,,,,
9838,02/28/21 06:24:52 PM,8.9,7.3,46.15,,,,
9839,02/28/21 06:34:52 PM,9.0,7.7,46.13,,,,
9840,02/28/21 06:44:52 PM,9.0,7.7,46.13,,,,
9841,02/28/21 06:54:52 PM,9.1,7.7,46.11,,,,
9842,02/28/21 07:04:52 PM,9.2,8.0,46.11,,,,
9843,02/28/21 07:14:52 PM,9.2,7.7,46.09,,,,
9844,02/28/21 07:24:52 PM,9.3,7.7,46.06,,,,
9845,02/28/21 07:34:52 PM,9.4,7.7,46.09,,,,
9846,02/28/21 07:44:52 PM,9.4,7.7,46.06,,,,
9847,02/28/21 07:54:52 PM,9.6,7.7,46.06,,,,
9848,02/28/21 08:04:52 PM,9.6,8.0,46.06,,,,
9849,02/28/21 08:14:52 PM,9.7,8.0,46.04,,,,
9850,02/28/21 08:24:52 PM,9.8,8.4,46.04,,,,
9851,02/28/21 08:34:52 PM,9.9,8.0,46.04,,,,
9852,02/28/21 08:44:52 PM,9.9,8.4,46.04,,,,
9853,02/28/21 08:54:52 PM,10.0,8.4,46.04,,,,
9854,02/28/21 09:04:52 PM,10.1,8.4,46.06,,,,
9855,02/28/21 09:14:52 PM,10.1,8.4,46.09,,,,
9856,02/28/21 09:24:52 PM,10.2,8.4,46.09,,,,
9857,02/28/21 09:34:52 PM,10.3,8.4,46.11,,,,
9858,02/28/21 09:44:52 PM,10.4,8.4,46.11,,,,
9859,02/28/21 09:54:52 PM,10.4,8.4,46.13,,,,
9860,02/28/21 10:04:52 PM,11.3,9.1,46.15,,,,
9861,02/28/21 10:14:52 PM,11.5,9.1,46.15,,,,
9862,02/28/21 10:24:52 PM,11.5,9.1,46.15,,,,
9863,02/28/21 10:34:52 PM,11.5,9.1,46.18,,,,
9864,02/28/21 10:44:52 PM,11.7,9.9,46.22,,,,
9865,02/28/21 10:54:52 PM,11.7,9.9,46.22,,,,
9866,02/28/21 11:04:52 PM,11.8,9.9,46.24,,,,
9867,02/28/21 11:14:52 PM,11.9,9.9,46.26,,,,
9868,02/28/21 11:24:52 PM,12.0,9.9,46.24,,,,
9869,02/28/21 11:34:52 PM,12.0,9.9,46.22,,,,
9870,02/28/21 11:44:52 PM,12.0,9.9,46.22,,,,
9871,02/28/21 11:54:52 PM,12.1,10.3,46.24,,,,
9872,03/01/21 12:04:52 AM,12.1,9.9,46.24,,,,
9873,03/01/21 12:14:52 AM,12.2,10.3,46.24,,,,
9874,03/01/21 12:24:52 AM,12.1,9.9,46.26,,,,
9875,03/01/21 12:34:52 AM,12.2,10.3,46.26,,,,
9876,03/01/21 12:44:52 AM,12.2,10.3,46.26,,,,
9877,03/01/21 12:54:52 AM,12.2,10.3,46.24,,,,
9878,03/01/21 01:04:52 AM,12.2,9.9,46.24,,,,
9879,03/01/21 01:14:52 AM,12.2,9.9,46.22,,,,
9880,03/01/21 01:24:52 AM,12.3,10.3,46.24,,,,
9881,03/01/21 01:34:52 AM,12.3,10.3,46.24,,,,
9882,03/01/21 01:44:52 AM,12.5,10.6,46.24,,,,
9883,03/01/21 01:54:52 AM,12.3,9.9,46.22,,,,
9884,03/01/21 02:04:52 AM,12.5,10.3,46.22,,,,
9885,03/01/21 02:14:52 AM,12.5,9.9,46.18,,,,
9886,03/01/21 02:24:52 AM,12.5,10.3,46.18,,,,
9887,03/01/21 02:34:52 AM,12.5,10.6,46.18,,,,
9888,03/01/21 02:44:52 AM,12.5,10.3,46.17,,,,
9889,03/01/21 02:54:52 AM,12.5,10.3,46.18,,,,
9890,03/01/21 03:04:52 AM,12.5,10.3,46.18,,,,
9891,03/01/21 03:14:52 AM,12.5,10.3,46.17,,,,
9892,03/01/21 03:24:52 AM,12.5,10.6,46.17,,,,
9893,03/01/21 03:34:52 AM,12.5,10.3,46.17,,,,
9894,03/01/21 03:44:52 AM,12.5,10.6,46.17,,,,
9895,03/01/21 03:54:52 AM,12.5,10.3,46.17,,,,
9896,03/01/21 04:04:52 AM,12.5,10.3,46.17,,,,
9897,03/01/21 04:14:52 AM,12.5,10.3,46.18,,,,
9898,03/01/21 04:24:52 AM,12.5,10.3,46.18,,,,
9899,03/01/21 04:34:52 AM,12.5,10.6,46.18,,,,
9900,03/01/21 04:44:52 AM,12.5,10.3,46.22,,,,
9901,03/01/21 04:54:52 AM,12.5,10.3,46.22,,,,
9902,03/01/21 05:04:52 AM,12.4,10.3,46.24,,,,
9903,03/01/21 05:14:52 AM,12.4,10.3,46.24,,,,
9904,03/01/21 05:24:52 AM,12.3,10.3,46.24,,,,
9905,03/01/21 05:34:52 AM,11.1,9.5,46.24,,,,
9906,03/01/21 05:44:52 AM,8.1,6.9,46.27,,,,
9907,03/01/21 05:54:52 AM,9.0,7.7,46.29,,,,
9908,03/01/21 06:04:52 AM,8.8,7.7,46.31,,,,
9909,03/01/21 06:14:52 AM,8.5,7.3,46.35,,,,
9910,03/01/21 06:24:52 AM,8.5,7.7,46.35,,,,
9911,03/01/21 06:34:52 AM,8.2,7.3,46.36,,,,
9912,03/01/21 06:44:52 AM,7.8,6.9,46.36,,,,
9913,03/01/21 06:54:52 AM,7.8,6.9,46.38,,,,
9914,03/01/21 07:04:52 AM,7.3,6.5,46.38,,,,
9915,03/01/21 07:14:52 AM,7.3,5.8,46.38,,,,
9916,03/01/21 07:24:52 AM,7.1,5.8,46.38,,,,
9917,03/01/21 07:34:52 AM,6.0,5.1,46.38,,,,
9918,03/01/21 07:44:52 AM,4.3,4.0,46.38,,,,
9919,03/01/21 07:54:52 AM,4.2,3.6,46.38,,,,
9920,03/01/21 08:04:52 AM,4.0,4.0,46.38,,,,
9921,03/01/21 08:14:52 AM,9.7,8.4,46.35,,,,
9922,03/01/21 08:24:52 AM,10.6,8.4,46.36,,,,
9923,03/01/21 08:34:52 AM,10.0,8.0,46.36,,,,
9924,03/01/21 08:44:52 AM,9.7,8.0,46.36,,,,
9925,03/01/21 08:54:52 AM,9.6,8.0,46.38,,,,
9926,03/01/21 09:04:52 AM,9.7,8.0,46.36,,,,
9927,03/01/21 09:14:52 AM,9.7,8.0,46.35,,,,
9928,03/01/21 09:24:52 AM,9.6,8.0,46.35,,,,
9929,03/01/21 09:34:52 AM,9.4,7.3,46.35,,,,
9930,03/01/21 09:44:52 AM,9.0,7.3,46.36,,,,
9931,03/01/21 09:54:52 AM,8.8,7.3,46.36,,,,
9932,03/01/21 10:04:52 AM,8.7,7.3,46.36,,,,
9933,03/01/21 10:14:52 AM,8.9,7.3,46.38,,,,
9934,03/01/21 10:24:52 AM,9.4,7.7,46.38,,,,
9935,03/01/21 10:34:52 AM,9.2,7.7,46.38,,,,
9936,03/01/21 10:44:52 AM,9.1,7.3,46.38,,,,
9937,03/01/21 10:54:52 AM,9.2,7.7,46.40,,,,
9938,03/01/21 11:04:52 AM,9.2,7.7,46.44,,,,
9939,03/01/21 11:14:52 AM,9.0,7.3,46.45,,,,
9940,03/01/21 11:24:52 AM,9.2,7.3,46.49,,,,
9941,03/01/21 11:34:52 AM,6.8,5.4,46.45,,,,
9942,03/01/21 11:44:52 AM,6.9,5.4,46.42,,,,
9943,03/01/21 11:54:52 AM,7.1,5.4,46.38,,,,
9944,03/01/21 12:04:52 PM,7.3,5.8,46.36,,,,
9945,03/01/21 12:14:52 PM,7.3,5.8,46.35,,,,
9946,03/01/21 12:24:52 PM,7.3,5.4,46.36,,,,
9947,03/01/21 12:34:52 PM,6.6,5.4,46.44,,,,
9948,03/01/21 12:44:52 PM,6.7,5.4,46.49,,,,
9949,03/01/21 12:54:52 PM,6.7,5.8,46.51,,,,
9950,03/01/21 01:04:52 PM,6.6,5.4,46.51,,,,
9951,03/01/21 01:14:52 PM,6.5,5.4,46.49,,,,
9952,03/01/21 01:24:52 PM,6.6,5.4,46.44,,,,
9953,03/01/21 01:34:52 PM,6.4,5.4,46.42,,,,
9954,03/01/21 01:44:52 PM,5.4,4.7,46.40,,,,
9955,03/01/21 01:54:52 PM,5.5,4.7,46.40,,,,
9956,03/01/21 02:04:52 PM,4.9,4.0,46.40,,,,
9957,03/01/21 02:14:52 PM,4.8,4.0,46.40,,,,
9958,03/01/21 02:24:52 PM,4.8,4.0,46.35,,,,
9959,03/01/21 02:34:52 PM,4.9,4.0,46.27,,,,
9960,03/01/21 02:44:52 PM,4.9,4.0,46.26,,,,
9961,03/01/21 02:54:52 PM,4.9,4.0,46.22,,,,
9962,03/01/21 03:04:52 PM,4.9,4.0,46.17,,,,
9963,03/01/21 03:14:52 PM,4.9,4.7,46.11,,,,
9964,03/01/21 03:24:52 PM,4.8,4.0,46.04,,,,
9965,03/01/21 03:34:52 PM,5.9,5.4,46.02,,,,
9966,03/01/21 03:44:52 PM,5.9,5.4,46.00,,,,
9967,03/01/21 03:54:52 PM,5.9,5.4,45.99,,,,
9968,03/01/21 04:04:52 PM,6.0,5.4,45.97,,,,
9969,03/01/21 04:14:52 PM,6.1,5.4,45.90,,,,
9970,03/01/21 04:24:52 PM,6.0,5.4,45.86,,,,
9971,03/01/21 04:34:52 PM,6.2,5.4,45.82,,,,
9972,03/01/21 04:44:52 PM,6.2,5.4,45.77,,,,
9973,03/01/21 04:54:52 PM,5.6,4.7,45.73,,,,
9974,03/01/21 05:04:52 PM,5.6,4.7,45.72,,,,
9975,03/01/21 05:14:52 PM,5.6,4.7,45.66,,,,
9976,03/01/21 05:24:52 PM,5.7,4.7,45.63,,,,
9977,03/01/21 05:34:52 PM,5.6,4.7,45.59,,,,
9978,03/01/21 05:44:52 PM,5.7,4.7,45.55,,,,
9979,03/01/21 05:54:52 PM,5.8,4.7,45.50,,,,
9980,03/01/21 06:04:52 PM,5.9,4.7,45.45,,,,
9981,03/01/21 06:14:52 PM,5.9,4.7,45.37,,,,
9982,03/01/21 06:24:52 PM,6.0,5.4,45.34,,,,
9983,03/01/21 06:34:52 PM,6.1,5.4,45.25,,,,
9984,03/01/21 06:44:52 PM,6.2,5.4,45.19,,,,
9985,03/01/21 06:54:52 PM,6.2,5.4,45.12,,,,
9986,03/01/21 07:04:52 PM,6.2,5.4,45.05,,,,
9987,03/01/21 07:14:52 PM,6.3,5.4,45.00,,,,
9988,03/01/21 07:24:52 PM,6.4,5.4,44.98,,,,
9989,03/01/21 07:34:52 PM,6.4,5.4,44.94,,,,
9990,03/01/21 07:44:52 PM,6.4,5.8,44.91,,,,
9991,03/01/21 07:54:52 PM,6.5,5.8,44.85,,,,
9992,03/01/21 08:04:52 PM,6.6,5.4,44.83,,,,
9993,03/01/21 08:14:52 PM,6.6,5.8,44.80,,,,
9994,03/01/21 08:24:52 PM,6.7,5.8,44.78,,,,
9995,03/01/21 08:34:52 PM,6.8,5.8,44.73,,,,
9996,03/01/21 08:44:52 PM,6.9,5.8,44.69,,,,
9997,03/01/21 08:54:52 PM,7.0,5.8,44.65,,,,
9998,03/01/21 09:04:52 PM,7.0,5.8,44.64,,,,
9999,03/01/21 09:14:52 PM,7.2,6.2,44.60,,,,
10000,03/01/21 09:24:52 PM,7.3,6.2,44.56,,,,
10001,03/01/21 09:34:52 PM,7.4,6.6,44.55,,,,
10002,03/01/21 09:44:52 PM,7.6,6.6,44.51,,,,
10003,03/01/21 09:54:52 PM,7.6,6.6,44.46,,,,
10004,03/01/21 10:04:52 PM,7.7,6.6,44.42,,,,
10005,03/01/21 10:14:52 PM,7.8,6.9,44.40,,,,
10006,03/01/21 10:24:52 PM,7.8,6.9,44.37,,,,
10007,03/01/21 10:34:52 PM,7.9,6.9,44.33,,,,
10008,03/01/21 10:44:52 PM,7.9,6.6,44.31,,,,
10009,03/01/21 10:54:52 PM,8.0,6.9,44.28,,,,
10010,03/01/21 11:04:52 PM,8.0,6.6,44.26,,,,
10011,03/01/21 11:14:52 PM,8.1,6.9,44.22,,,,
10012,03/01/21 11:24:52 PM,8.2,6.9,44.19,,,,
10013,03/01/21 11:34:52 PM,8.3,6.9,44.17,,,,
10014,03/01/21 11:44:52 PM,8.3,6.9,44.15,,,,
10015,03/01/21 11:54:52 PM,8.5,6.6,44.13,,,,
10016,03/02/21 12:04:52 AM,8.5,6.9,44.11,,,,
10017,03/02/21 12:14:52 AM,8.5,6.9,44.10,,,,
10018,03/02/21 12:24:52 AM,8.6,6.9,44.06,,,,
10019,03/02/21 12:34:52 AM,8.7,7.3,44.04,,,,
10020,03/02/21 12:44:52 AM,8.7,7.3,44.04,,,,
10021,03/02/21 12:54:52 AM,8.8,7.3,44.04,,,,
10022,03/02/21 01:04:52 AM,8.8,7.7,44.02,,,,
10023,03/02/21 01:14:52 AM,8.9,7.3,43.99,,,,
10024,03/02/21 01:24:52 AM,8.9,7.7,43.93,,,,
10025,03/02/21 01:34:52 AM,9.0,7.7,43.92,,,,
10026,03/02/21 01:44:52 AM,9.1,7.7,43.90,,,,
10027,03/02/21 01:54:52 AM,9.1,7.7,43.84,,,,
10028,03/02/21 02:04:52 AM,9.2,7.7,43.83,,,,
10029,03/02/21 02:14:52 AM,9.2,7.7,43.77,,,,
10030,03/02/21 02:24:52 AM,9.2,7.7,43.74,,,,
10031,03/02/21 02:34:52 AM,9.5,7.7,43.72,,,,
10032,03/02/21 02:44:52 AM,9.5,8.0,43.70,,,,
10033,03/02/21 02:54:52 AM,9.5,8.0,43.66,,,,
10034,03/02/21 03:04:52 AM,9.6,7.7,43.63,,,,
10035,03/02/21 03:14:52 AM,9.6,8.0,43.61,,,,
10036,03/02/21 03:24:52 AM,9.7,8.0,43.57,,,,
10037,03/02/21 03:34:52 AM,9.7,8.0,43.54,,,,
10038,03/02/21 03:44:52 AM,9.8,8.0,43.50,,,,
10039,03/02/21 03:54:52 AM,9.8,8.0,43.48,,,,
10040,03/02/21 04:04:52 AM,9.9,8.0,43.47,,,,
10041,03/02/21 04:14:52 AM,10.1,8.0,43.43,,,,
10042,03/02/21 04:24:52 AM,10.1,8.4,43.38,,,,
10043,03/02/21 04:34:52 AM,10.1,8.0,43.36,,,,
10044,03/02/21 04:44:52 AM,10.1,8.8,43.30,,,,
10045,03/02/21 04:54:52 AM,10.3,8.0,43.27,,,,
10046,03/02/21 05:04:52 AM,10.4,8.4,43.25,,,,
10047,03/02/21 05:14:52 AM,10.4,8.8,43.21,,,,
10048,03/02/21 05:24:52 AM,10.4,8.8,43.20,,,,
10049,03/02/21 05:34:52 AM,10.6,8.8,43.16,,,,
10050,03/02/21 05:44:52 AM,10.6,8.8,43.12,,,,
10051,03/02/21 05:54:52 AM,10.7,8.8,43.11,,,,
10052,03/02/21 06:04:52 AM,10.7,8.8,43.05,,,,
10053,03/02/21 06:14:52 AM,10.8,8.8,43.03,,,,
10054,03/02/21 06:24:52 AM,10.8,8.8,42.98,,,,
10055,03/02/21 06:34:52 AM,10.9,8.8,42.94,,,,
10056,03/02/21 06:44:52 AM,10.9,8.8,42.91,,,,
10057,03/02/21 06:54:52 AM,10.9,8.8,42.85,,,,
10058,03/02/21 07:04:52 AM,10.9,8.8,42.84,,,,
10059,03/02/21 07:14:52 AM,11.0,8.8,42.80,,,,
10060,03/02/21 07:24:52 AM,11.1,9.2,42.80,,,,
10061,03/02/21 07:34:52 AM,11.1,8.8,42.78,,,,
10062,03/02/21 07:44:52 AM,11.1,8.8,42.78,,,,
10063,03/02/21 07:54:52 AM,11.1,9.2,42.76,,,,
10064,03/02/21 08:04:52 AM,11.1,8.8,42.78,,,,
10065,03/02/21 08:14:52 AM,11.1,9.2,42.76,,,,
10066,03/02/21 08:24:52 AM,11.2,9.2,42.73,,,,
10067,03/02/21 08:34:52 AM,11.3,8.8,42.73,,,,
10068,03/02/21 08:44:52 AM,11.1,9.2,42.71,,,,
10069,03/02/21 08:54:52 AM,11.2,9.2,42.71,,,,
10070,03/02/21 09:04:52 AM,11.2,8.8,42.71,,,,
10071,03/02/21 09:14:52 AM,11.2,9.2,42.73,,,,
10072,03/02/21 09:24:52 AM,11.2,9.2,42.73,,,,
10073,03/02/21 09:34:52 AM,11.3,9.2,42.76,,,,
10074,03/02/21 09:44:52 AM,11.3,9.2,42.80,,,,
10075,03/02/21 09:54:52 AM,11.4,9.2,42.82,,,,
10076,03/02/21 10:04:52 AM,11.4,9.5,42.87,,,,
10077,03/02/21 10:14:52 AM,11.4,9.2,42.96,,,,
10078,03/02/21 10:24:52 AM,11.4,8.8,43.00,,,,
